stop_id,stop_name,stop_desc,stop_lat,stop_lon
1004342,KL1821 PASAR SENI (PLATFORM A1 - A2),JSM,3.142834,101.6956
1001672,KL112 KOTA RAYA,JLN TUN TAN CHENG LOCK,3.1454957091436,101.69812709966
1002080,KL113 HAB LEBUH PUDU,JLN TUN PERAK,3.146744,101.698695
1001810,KL105 LRT MASJID JAMEK,JLN TUN PERAK,3.1494286865998,101.69618952231
1000230,KL1051 BANK NEGARA MALAYSIA,JLN SULTAN SALAHUDDIN,3.152017282975,101.69194456144
1001070,KL1052 JKR MALAYSIA,JLN SULTAN SALAHUDDIN,3.1539712544399,101.69042572851
1001411,KL1055 KEMENTERIAN KERJA RAYA,JLN SULTAN SALAHUDDIN,3.1553322473188,101.68833929992
1001173,KL2256 JABATAN PERHUTANAN (OPP),JLN SULTAN SALAHUDDIN,3.1590129730624,101.68343665281
1001171,KL2257 WISMA TANI,JLN SULTAN SALAHUDDIN,3.1572192311953,101.68156321543
1000313,KL1915 DUTA VISTA (OPP),JLN TUANKU ABDUL HALIM,3.150058,101.674526
1000597,KL1015 LEMBAGA PEPERIKSAAN,JLN TUANKU ABDUL HALIM,3.1688055608548,101.6709083906
1001099,KL1888 LEMBAGA PEPERIKSAAN (OPP),JLN SULTAN MIZAN ZAINAL ABIDIN,3.1705168708054,101.67086932913
1001101,KL1025 MASJID WILAYAH PINTU UTAMA,JLN SULTAN MIZAN ZAINAL ABIDIN,3.1719253732426,101.67239991405
1001957,KL1538 MEDAN SELERA DUTA,JLN KHIDMAT USAHA,3.1739141362433,101.67137475011
1001623,KL1895 KOMPLEKS MAHKAMAH KL,JLN DUTA,3.176083,101.671433
1002010,KL1892 MATRADE (BARAT),JLN KHIDMAT USAHA,3.177628,101.667348
1001116,KL1019 MITEC,JLN KHIDMAT USAHA,3.178016973639,101.66732045016
1001958,(M) KL1023 PUBLIKA,JLN DUTAMAS 1,3.170365,101.665298
1007469,KL1026 WISMA HASIL,JLN DUTAMAS 1,3.173448,101.67297
1001100,KL1036 STADIUM HOKI,JLN TUANKU ABDUL HALIM,3.1693147906004,101.67150333637
1001375,KL1507 KEDUTAAN INDIA,JLN DUTA,3.1583307367127,101.67129381191
1000598,KL1487 DUTA VISTA,JLN DUTA,3.1508358757586,101.67459889136
1001172,KL1057 JABATAN PERHUTANAN,JLN SULTAN SALAHUDDIN,3.1590373663647,101.68244530604
1001071,KL1059 JKR MALAYSIA (OPP),JLN SULTAN SALAHUDDIN,3.1541502029364,101.6905522438
1000488,KL106 MENARA UAB/CIMB,JLN TUN PERAK,3.1507023375653,101.69556669879
1001183,KL107 LRT MASJID JAMEK,JLN TUN PERAK,3.1495093326694,101.69651785383
1001673,KL108 KOTA RAYA,JLN TUN TAN CHENG LOCK,3.1452717451374,101.69818921129
1006702,KL2424 DAMANLELA CARPARK,JLN DAMANLELA,3.149055,101.66251
1007137,KL1174 MRT SEMANTAN PINTU B,JLN SEMANTAN,3.151704,101.665622
1006540,SJ533 LRT ALAM MEGAH,JLN BERANANG 27/14A,3.023277,101.572424
1000742,SA60 FLAT PROTON (TIMUR),JLN KAJANG 27/1,3.024695,101.570309
1000743,SA61 FLAT PROTON (UTARA),JLN KAJANG 27/1,3.025486,101.568325
1008428,SA92 SEKSYEN 26 (SELATAN),PERS KLANG,3.023692,101.561694
1000431,SA93 FLAT TAMAN BUNGA RAYA (BARAT),PERS KLANG,3.017882,101.560618
1008358,SA94 TELEKOM MALAYSIA SEKSYEN 27,PERS KLANG,3.016214,101.560645
1008360,SA991 FLAT TAMAN BUNGA NEGARA,PERS HULU LANGAT,3.017002,101.564827
1006542,SA109 SMK SEKSYEN 27 (TIMUR),PERS KUALA LANGAT,3.021738,101.567484
1001094,SA51 FLAT PROTON (BARAT),JLN BUKIT RAYA 27/8,3.0236288779962,101.5665102546
1000744,SA52 FLAT PROTON (UTARA),JLN KAJANG 27/1,3.025582,101.568375
1000741,SA53 FLAT PROTON (TIMUR),JLN KAJANG 27/1,3.024807,101.570127
1006656,TERMINAL BAS SEMENTARA SEKSYEN 13,JLN LONTAR PELURU 13/39,3.085102,101.546549
1006657,SA247 PUSAT KOMERSIAL SEKSYEN 13,JLN LONTAR LEMBING 13/38,3.089024,101.544988
1006658,SA242 METIA RESIDENCES,PERS SUKAN,3.090292,101.547757
1000860,HENTIAN SEKSYEN 13,JLN LOMPAT PAGAR 13/37,3.085647998835,101.54889786461
1003358,SA498 MONFORT (OPP),JLN MONFORT,3.091446,101.554254
1002475,SA499 PANGSAPURI SRI MELEWAR (OPP),JLN MONFORT,3.094844,101.555592
1006799,KOMPLEKS SMS (OPP),JLN MONFORT,3.098266,101.556849
1006772,PANGSAPURI JAYA (OPP),JLN ILHAM U2/14,3.099265,101.556041
1006773,PANGSAPURI ILHAM,JLN SASTERA SEPULUH U2/1K,3.101328,101.551938
1006774,SMK TTDI JAYA,JLN SASTERA SEPULUH U2/1K,3.104295,101.555493
1006775,MASJID AL ITISAM,JLN SASTERA SEPULUH U2/1K,3.104895,101.557741
1003305,SA502 SK TTDI JAYA,JLN SAUJANA INDAH 7,3.106748,101.557961
1001454,SA503 SEKSYEN U8,JLN MONFORT,3.110007,101.556793
1003583,(M) SA504 SPACE U8 MALL (OPP),JLN MONFORT,3.111028,101.552936
1000374,SA505 BOMBA BUKIT JELUTONG (OPP),PERS TEBAR LAYAR,3.109506,101.54579
1000024,SA506 BUKIT JELUTONG (TIMUR),PERS TEBAR LAYAR,3.108723,101.542355
1006776,RADIA GALLERY,PERS TEBAR LAYAR,3.10161,101.537597
1006786,RADIA RESIDENCE (OPP),PERS GERBANG UTAMA,3.099553,101.534339
1006777,KOMERSIAL BUKIT JELUTONG,JLN SERAMBI U8/21,3.103535,101.527638
1006779,SK BUKIT JELUTONG (OPP),JLN SERAMBI U8/21,3.106572,101.530935
1006781,SMK BUKIT JELUTONG (OPP),JLN SERAMBI U8/21,3.108719,101.531197
1006783,PLAZA JELUTONG (OPP),JLN JENDELA U8/20,3.116437,101.528539
1006801,JLN BATU TIGA,JLN SG BULOH,3.131978,101.525753
1000605,ECONSAVE PEKAN SUBANG (OPP),JLN PEKAN SUBANG,3.1388397403585,101.52924679071
1002477,PETRONAS PEKAN SUBANG,JLN PEKAN SUBANG,3.142537,101.532919
1006785,SRJKC SUBANG,JLN PEKAN SUBANG,3.143139,101.535276
1002478,SUBANG POINT (OPP),JLN PEKAN SUBANG,3.14252,101.533512
1000606,ECONSAVE PEKAN SUBANG,JLN PEKAN SUBANG,3.138592,101.529482
1006802,JLN BATU TIGA,JLN SG BULOH,3.131461,101.526046
1006784,PLAZA JELUTONG,JLN JENDELA U8/20,3.116174,101.528685
1006782,SMK BUKIT JELUTONG,JLN SERAMBI U8/21,3.10859,101.531283
1006780,SK BUKIT JELUTONG,JLN SERAMBI U8/21,3.106441,101.531056
1006778,KOMERSIAL BUKIT JELUTONG,JLN SERAMBI U8/21,3.103574,101.52819
1006787,RADIA RESIDENCE,PERS GERBANG UTAMA,3.099815,101.534463
1002788,SA507 BUKIT JELUTONG (TIMUR),PERS TEBAR LAYAR,3.108941,101.542117
1000373,SA508 BOMBA BUKIT JELUTONG,PERS TEBAR LAYAR,3.10972,101.545546
1003582,(M) SA509 SPACE U8 MALL,JLN MONFORT,3.111287,101.552773
1001455,SA510 SEKSYEN U8,JLN MONFORT,3.110506,101.556772
1002731,SA511 SK TTDI JAYA (OPP),JLN MONFORT,3.106391,101.558471
1006571,MASJID AL ITISAM (OPP),JLN SASTERA SEPULUH U2/1K,3.104756,101.557517
1006572,SMK TTDI JAYA (OPP),JLN SASTERA SEPULUH U2/1K,3.104041,101.555373
1006573,PANGSAPURI ILHAM (OPP),JLN SASTERA SEPULUH U2/1K,3.101305,101.552053
1006570,PANGSAPURI JAYA,JLN ILHAM U2/14,3.099353,101.556136
1006800,KOMPLEKS SMS,JLN MONFORT,3.09819,101.557103
1002476,SA514 PANGSAPURI SRI MELEWAR,JLN MONFORT,3.0947572622693,101.55584152941
1003359,SA515 MONFORT,JLN MONFORT,3.091436,101.554662
1006659,SA752 POLITEKNIK SSAAS,JLN SUBANG,3.085087,101.554651
1006566,SA985 BRUNSFIELD RIVERVIEW,PERS SUKAN,3.080616,101.553383
1008079,MSU (OPP),PERS SUKAN,3.080878,101.550824
1000861,SA947 GIANT SEKSYEN 13,JLN LONTAR CAKERA 13/40,3.085394,101.54981
1006662,KTM BATU 3,PERS TEKNOLOGI SUBANG,3.075738,101.559838
1001482,SJ573 KILANG GULA CSR,PERS TEKNOLOGI SUBANG,3.071667,101.556446
1008216,SA132 AVENUE CREST (OPP),PERS JUBLI PERAK,3.068423,101.556178
1000643,SA133 KG KEBUN BUNGA (UTARA),PERS JUBLI PERAK,3.0644410039442,101.55656890814
1001046,SA962 KG KEBUN BUNGA (SELATAN),PERS JUBLI PERAK,3.0619621588086,101.55697246259
1008218,SA946 MASJID FASTABIQUL,PERS JUBLI PERAK,3.059446,101.556919
1002506,SA961 SEKSYEN 22/PETRONAS,PERS JUBLI PERAK,3.0575857155066,101.55630435158
1008221,PERUMAHAN PINGGIRAN USJ,JLN BT TIGA LAMA,3.052927,101.555519
1003357,SJ587 SM TEKNIK VOKASIONAL,JLN BT 3 LAMA,3.0477495997066,101.5533577906
1002751,SJ588 SIME UEP,JLN BT 3 LAMA,3.044406549994,101.55057678395
1000651,SA127 TAMAN PERINDUSTRIAN SUBANG UTAMA,PERS TENGKU AMPUAN,3.040397,101.546612
1001752,SA128 TAMAN PERINDUSTRIAN (UTARA),PERS TENGKU AMPUAN,3.044452,101.545823
1001566,SA462 SEKSYEN 20 (TIMUR),PERS TENGKU AMPUAN,3.0551123911709,101.54269314337
1006638,SA459 HOSPITAL KPJ,JLN SINGA 20/1,3.056779,101.540854
1008222,PERUMAHAN SEKSYEN 20,JLN SINGA 20/1,3.056032,101.538522
1008223,PERUMAHAN SEKSYEN 19,JLN SAUH 19/43,3.052536,101.536149
1006637,SA446 HOTEL DE PALMA (OPP),JLN NELAYAN 19/15,3.050311,101.535464
1000536,SA456 PUSAT PERNIAGAAN JUBLI PERAK,PERS JUBLI PERAK,3.0490685211587,101.53708882392
1008224,PUSAT PERNIAGAAN SURI PUTRI,PERS JUBLI PERAK,3.051006,101.540037
1003757,SA461 HENTIAN JUBLI PERAK,PERS JUBLI PERAK,3.0521086003269,101.54180352842
1001753,(M) SA129 TAMAN PERINDUSTRIAN (UTARA),PERS TENGKU AMPUAN,3.043785,101.546307
1000302,SA130 BHP/MCD (SELATAN),PERS TENGKU AMPUAN,3.040343,101.547071
1002750,SJ589 SIME UEP,JLN BT 3 LAMA,3.0444537728179,101.55031434331
1003356,SJ638 SM TEKNIK VOKASIONAL (OPP),JLN BT 3 LAMA,3.0478713452406,101.55306493489
1000050,AISB,JLN BT 3 LAMA,3.0511971457509,101.5551150906
1008220,SJ585 TAMAN PERINDUSTRIAN LION,JLN BT TIGA LAMA,3.053458,101.555385
1008219,SA384 SEKSYEN 22,PERS JUBLI PERAK,3.057551,101.555891
1002507,SA385 KG KEBUN BUNGA/PETRONAS,PERS JUBLI PERAK,3.0618238253554,101.55666669176
1006666,SA131 KG KEBUN BUNGA/PETRON,PERS JUBLI PERAK,3.064131,101.556343
1008217,KG KEBUN BUNGA SEKSYEN 22,PERS JUBLI PERAK,3.065138,101.556186
1006667,SA386 AVENUE CREST,PERS JUBLI PERAK,3.068578,101.555871
1006661,SJ574 APARTMENT INDAHRIA,PERS TEKNOLOGI SUBANG,3.072656,101.556539
1001804,PJ585 LRT KELANA JAYA,LDP,3.112745,101.604492
1001508,PJ602 KJMC,LDP,3.1087558931513,101.59568537163
1002237,PJ577 KOMERSIAL SS25,JLN SS 25/23,3.114091,101.598511
1001308,PJ5 PRIMA AVENUE (OPP),JLN BUKIT MAYANG EMAS,3.115683,101.596143
1000512,PJ6 PRIMA AVENUE,JLN BUKIT MAYANG EMAS,3.116863,101.593509
1000513,PJ7 DATARAN PRIMA CONDOMINIUM (OPP),JLN BUKIT MAYANG EMAS,3.1193529068692,101.59394979521
1008361,PJ583 AMAN SURIA,JLN BUKIT MAYANG EMAS,3.123059,101.594947
1003475,PJ8 TAMAN BUKIT MAYANG MAS,JLN BUKIT MAYANG EMAS,3.125821,101.595688
1003367,PJ515 SMK TROPICANA,JLN TROPICANA SELATAN,3.128849,101.598469
1000236,PJ516 BAYU PUTERI APARTMENT,JLN TROPICANA SELATAN,3.131948,101.597387
1000706,(M) PJ522 MERCHANT SQUARE,JLN TROPICANA SELATAN,3.132558,101.600964
1008362,PJ523 PANGSAPURI DAMAI,JLN TROPICANA SELATAN,3.131928,101.600343
1002163,PJ524 PANGSAPURI PERMAI,JLN TROPICANA SELATAN,3.131907,101.599544
1001031,PJ525 KOMERSIAL MUTIARA TROPICANA,JLN TROPICANA SELATAN,3.129197,101.599082
1007087,PJ805 MUTIARA TROPICANA,PERS TROPICANA,3.128731,101.599738
1002735,PJ584 TAMAN BUKIT MAYANG EMAS,JLN BUKIT MAYANG EMAS,3.125703,101.595933
1000075,PJ2 AMAN SURIA,JLN BUKIT MAYANG EMAS,3.122985,101.595167
1000524,PJ3 DATARAN PRIMA KONDOMINIUM,JLN BUKIT MAYANG EMAS,3.119748,101.594318
1001221,PJ4 PRIMA AVENUE,JLN BKT MAYANG EMAS,3.1160534316871,101.59537958923
1002638,PJ578 KOMERSIAL SS25,JLN SS 25/23,3.1141344916511,101.59883809279
1001805,PJ603 LRT KELANA JAYA,LDP,3.113161,101.605368
1001169,PJ162 TAMAN MEGAH,LDP,3.1122163182399,101.61043199238
1001807,KL1100 LRT KERINCHI,JLN PANTAI BARU,3.115583,101.668292
1003761,KL1111 IPD PANTAI,JLN PANTAI BARU,3.1175978325419,101.6671213878
1000366,KL1112 SK BANGSAR (OPP),JLN PANTAI BARU,3.1170278817151,101.67063325726
1000096,KL1803 KTM ANGKASAPURI,L/RAYA NPE,3.1123947922969,101.67357475008
1003431,KL2139 PPR SRI PANTAI (BARAT),JLN KG PASIR,3.1068021310299,101.67335703473
1001045,KL2140 KTM PANTAI DALAM,JLN PANTAI DALAM,3.096744,101.670166
1002877,(M) KL1804 APARTMENT PANTAI INDAH,JLN PANTAI DALAM,3.0957067611578,101.6690293346
1000261,KL1805 KG PANTAI DALAM,JLN PANTAI DALAM,3.0986396465212,101.67039758065
1000762,KL1437 TAMAN BUKIT ANGKASA (TIMUR),JLN PANTAI PERMAI,3.1072314965482,101.67185354416
1000763,KL2129 FLAT SRI ANGKASA 2,JLN PANTAI PERMAI,3.1075293605409,101.67092526173
1008293,KLINIK KOMUNITI KERINCHI,JLN PANTAI PERMAI,3.108036,101.669355
1008483,CENTRIO PANTAI HILLPARK,JLN PANTAI PERMAI,3.108325,101.665709
1008484,CONDOMINIUM ANDALUSIA,JLN PANTAI PERMAI,3.107632,101.662365
1008485,PANTAI HILLPARK PHASE 5,JLN PANTAI PERMAI,3.106502,101.661532
1008486,PUSAT KOMUNITI LEMBAH PANTAI,JLN PANTAI PERMAI,3.103629,101.661219
1008487,INWOOD RESIDENCES,JLN PANTAI MURNI 2,3.102553,101.663576
1001654,(M) KL1413 PANTAI MURNI,JLN PANTAI MURNI,3.104103,101.666017
1002251,KL1414 CENTRIO PANTAI HILLPARK,JLN PANTAI MURNI,3.106853,101.666039
1008488,TAMAN BUKIT ANGKASA,JLN PANTAI PERMAI,3.108466,101.668927
1000910,KL1420 TAMAN BUKIT ANGKASA BLOK 6,JLN PANTAI PERMAI,3.1078394383843,101.67076523891
1001719,KL1800 PPR SRI PANTAI (BARAT),L/RAYA NPE,3.1075135980947,101.67309675705
1000095,KL1801 ANGKASAPURI,L/RAYA NPE,3.1125467042244,101.67320070486
1001706,KL1802 KUARTERS TNB (DAHLIA),L/RAYA NPE,3.116452747602,101.6718384715
1000365,KL1099 SK BANGSAR,JLN PANTAI BARU,3.1167609772467,101.67034409462
1001689,SJ595 KTM KOMUTER SERDANG (OPP),SBE,3.0241019628791,101.71621852279
1003430,KJ706 KOMERSIAL TAMAN DESA SERDANG,SBE,3.009058,101.723533
1000686,KJ368 FLAT DESA SERDANG,JLN DESA SERDANG,3.009291,101.724774
1003971,KJ369 SMK DESA SERDANG,JLN DESA SERDANG,3.009912,101.727534
1003432,KJ371 PERUMAHAN DESA SERDANG,JLN DESA SERDANG,3.0097960786166,101.73089073857
1000696,KJ372 APARTMENT DESA SERDANG,JLN DESA SERDANG,3.009809,101.733348
1000780,KJ374 APARTMENT SERI PULAI,JLN DESA SERDANG,3.0089005184331,101.73698322375
1000781,KJ379 APARTMENT SERI PULAI (OPP),JLN DESA SERDANG,3.008451251656,101.73717708492
1000697,(M) KJ381 KOMERSIAL TAMAN BUDIMAN,JLN PUTRA BUDIMAN,3.011867,101.736529
1001992,KJ383 PERUSAHAAN TAMING JAYA,JLN PERUSAHAAN UTAMA,3.015695,101.737231
1001498,KJ384 TAMAN INDUSTRI TAMING JAYA,JLN PERUSAHAAN UTAMA,3.0184592175301,101.73995330274
1001668,KJ385 TAMAN INDUSTRI SELESA JAYA,JLN PERUSAHAAN 1,3.019895,101.741538
1000034,KJ386 KOMERSIAL TAMING JAYA,JLN PERUSAHAAN 1,3.024178,101.741853
1000489,KJ699 KOMERSIAL TAMING JAYA,SILK,3.025513,101.740462
1003241,KJ700 SHELL TAMING JAYA,SILK,3.025295,101.735395
1004066,KJ740 TAMAN BUKIT BELIMBING (OPP),SILK,3.024767364984,101.7337201298
1004260,KJ701 WISMA TANJUNG BALAI,SILK,3.024359,101.730258
1003332,SJ597 SK TAMAN SG BESI INDAH,SILK,3.0267299620342,101.7227460587
1003923,(M) SJ598 THE MINES (OPP),SILK,3.026619,101.719623
1001833,KL1440 LRT UNIVERSITI (TIMUR),JLN KERINCHI,3.114012,101.662208
1002029,(M) KL2147 MIDVALLEY NORTH COURT,LINGKARAN SYED PUTRA,3.119758,101.677393
1001784,PJ436 LRT ASIA JAYA,JLN STESEN,3.1045478035286,101.6384299877
1003320,PJ439 SK SRI PETALING (OPP),JLN PROF KHOO KAY KIM,3.108625,101.639152
1000484,PJ278 DIGITAL MALL SEKSYEN 14,JLN PROF KHOO KAY KIM,3.110474,101.636336
1005034,PJ302 QUILL 9,JLN PROF KHOO KAY KIM,3.114216,101.632624
1000944,PJ210 HOTEL LISA DE INN,JLN UNIVERSITI,3.118249,101.630639
1002264,PJ216 FLAT SEKSYEN 17 (BARAT),JLN 17/2,3.119946,101.632172
1003656,PJ217 SK SRI DAMAI (SELATAN),JLN 17/11,3.121187,101.633846
1000900,PJ219 APARTMENT HAPPY MANSION,JLN 17/13,3.123407,101.634071
1000898,PJ220 APARTMENT HAPPY,JLN 17/13,3.1247054658715,101.63456155161
1000899,(M) PJ707 SEVENTEEN MALL,JLN 17/29,3.128136,101.635306
1002957,PJ232 APARTMENT HAPPY (OPP),JLN 17/22,3.125891,101.634963
1003202,PJ233 SHELL SEKSYEN 17 (OPP),JLN 17/22,3.124721,101.636739
1002920,PJ236 PERUMAHAN SEKSYEN 16,JLN 17/1,3.1207204265,101.63841073829
1004188,PJ272 JAYA ONE MALL,JLN UNIVERSITI,3.118685,101.635364
1001247,PJ274 SIN CHEW DAILY,JLN UNIVERSITI,3.117831,101.630547
1003264,PJ275 SIN CHEW MEDIA,JLN PROF KHOO KAY KIM,3.116558,101.630662
1000600,PJ276 DUTCH LADY INDUSTRIES,JLN PROF KHOO KAY KIM,3.114271,101.632923
1000270,PJ277 SYMPHONY,JLN PROF KHOO KAY KIM,3.110713,101.636488
1003392,PJ440 SK SRI PETALING,JLN PROF KHOO KAY KIM,3.108963,101.639094
1000671,PJ442 FINAS,JLN UTARA,3.109654,101.643371
1004272,PJ443 YAYASAN CANCERLINK,JLN UTARA,3.108473,101.645841
1003857,PJ441 TASIK TAMAN JAYA,JLN TIMUR,3.103962,101.648321
1006035,PJ84 PJ WALK,JLN SULTAN,3.100201666,101.6452966
1001509,(M) PJ435 WISMA MCIS,JLN BARAT,3.101044,101.641252
1006279,SJ683 LRT BANDAR PUTERI,JLN PUCHONG,3.017196,101.613015
1000587,SJ479 PERINDUSTRIAN BUKIT PUCHONG,JLN PUCHONG,3.0110111089595,101.61381731482
1001579,SJ480 KOI TROPIKA CONDOMINIUM,JLN PUCHONG,3.008317,101.615907
1001920,SJ481 KG PASIR PUCHONG,JLN PUCHONG,3.006318,101.618695
1006280,"SJ704 SERI JATI, PUCHONG HARTAMAS",JLN BAKAWALI,3.003995,101.619726
1006282,SJ706 PANGSAPURI SERI JATI,JLN BAKAWALI,3.004749,101.623019
1006283,SJ711 KIM CREST,JLN BAKAWALI,3.001958,101.625734
1006284,SJ712 PUTERI HILLS,PERS PUTERI,3.002701,101.627919
1003606,(M) SJ456 BANDAR PUTERI 10,PERS PUTERI,3.0087854790176,101.62666521537
1002503,SJ457 BANDAR PUTERI (TIMUR),JLN LAMAN PUTERI 2,3.011154,101.627192
1003813,SJ459 BANDAR PUTERI (TENGAH),JLN LAMAN PUTERI 2,3.011532,101.625109
1003841,SJ460 PETRONAS BANDAR PUTERI,JLN LAMAN PUTERI 2,3.013376,101.622359
1002693,SJ470 SERENA TERRACE HOUSE,LEBUH PUTERI,3.016272,101.623947
1008435,SJ471 HOSPITAL COLUMBIA PUCHONG,LEBUH PUTERI,3.023088,101.622295
1000917,SJ478 GIANT BANDAR PUTERI PUCHONG (OPP),LEBUH PUTRI,3.024572,101.617303
1006170,KL2324 LRT AWAN BESAR,JLN JALIL PERKASA,3.061769,101.669737
1006173,KL1291 KM1 BUKIT JALIL,JLN JALIL PERKASA 1,3.058376,101.674439
1000044,KL2020 AFC (OPP),JLN 13/155C,3.0560439806125,101.67321488454
1003940,KL2026 AURORA PLACE,JLN 13/155C,3.054211,101.669275
1000160,KL1293 APARTMENT ARENA GREEN,JLN BARAT,3.053789,101.688308
1001791,KL151 LRT BKT JALIL,JLN MERAH CAGA,3.058519,101.691519
1000612,KL1320 ENDAH VILLA CONDOMINIUM,JLN 2/149B,3.0647242316022,101.6918424036
1000613,KL1321 APT SRI ENDAH (OPP),JLN 3/149B,3.064294,101.691108
1000574,KL2027 DEWAN SRI ENDAH,JLN 5/149B,3.0642100414548,101.68781556643
1002306,KL2028 FLAT SRI ENDAH,JLN 5/149B,3.063841723806,101.68891143219
1000103,KL1322 APT TAMAN SRI ENDAH,JLN 3/149B,3.064179,101.690972
1001580,KL2029 8 PETALING CONDOMINIUM,JLN RADIN 5,3.066401,101.690988
1001564,KL2031 KOMERSIAL SRI PETALING,JLN RADIN,3.0668173856689,101.692536059
1003926,KL1313 BANK ISLAM SRI PETALING,JLN MERAH CAGA,3.068718,101.695328
1002884,"KL1306 ZON J, BANDAR BARU SRI PETALING (UTARA)",JLN PUTERI SENGGANG,3.069572,101.696299
1002907,"KL1307 ZON H, BANDAR BARU SRI PETALING (UTARA)",JLN PUTERI SENGGANG,3.069741,101.699385
1003024,"KL1308 ZON G, SRI PETALING (TIMUR)",JLN MERAH SILU,3.0676795159265,101.70077002231
1000122,KL1310 ENDAH RIA CONDOMINIUM,JLN 1/149E,3.064168,101.699606
1000611,(M) KL1311 ENDAH PROMENADE,JLN 1/149E,3.0639369330267,101.69740585285
1000449,KL1312 ENDAH PARADE,JLN 1/149E,3.063836,101.695435
1001792,KL149 LRT BKT JALIL,JLN MERAH CAGA,3.058047,101.691406
1000161,KL1299 APARTMENT ARENA GREEN (OPP),JLN BARAT,3.0518229558133,101.68870475194
1000984,KL1550 I SHOPPE TPM,BULATAN INOVASI,3.047908,101.688859
1001008,KL2007 ENTERPRISE 3 TPM,JLN INOVASI 1,3.048086,101.691714
1002031,KL2008 MAXIS TOC TPM,JLN INOVASI 1,3.051657,101.697283
1004139,KL2009 TPM CARPARK,JLN TEKNOLOGI 8,3.055012,101.702792
1000176,KL1540 ASTRO TPM,JLN TEKNOLOGI 3,3.052423,101.700636
1002032,KL2010 MAXIS TOC TPM,JLN INOVASI 1,3.051317,101.697391
1004159,KL1542 ENTERPRISE 3 TPM,JLN INOVASI 1,3.048593,101.692752
1001978,KL1551 MAYBANK TPM,BULATAN INOVASI,3.047402,101.688837
1001072,KL2018 CALVARY CONVENTION CENTRE,JLN JALIL PERKASA 1,3.050626,101.679712
1000111,KL2019 ANJUNG HIJAU GREENFIELDS,JLN JALIL PERKASA 1,3.055941,101.675214
1006172,KL1743 GREEN AVENUE CONDOMINIUM,JLN JALIL PERKASA 1,3.058659,101.673981
1005059,KL2014 APARTMENT SERI CERIA,JLN IMPIAN INDAH,3.049908,101.654281
1005058,KL2015 PPR PINGGIRAN BUKIT JALIL,JLN IMPIAN INDAH,3.047828,101.653974
1005056,PARAGON HEIGHTS,JLN IMPIAN INDAH,3.046102,101.658877
1005054,KL2016 TAMAN LTAT,JLN BUKIT JALIL INDAH 1,3.048706,101.664286
1006154,(M) SJ362 LRT ALAM SUTERA,L/RAYA BUKIT JALIL,3.054798,101.657387
1001806,SJ363 TRINITY GROUP,L/RAYA BUKIT JALIL,3.053037,101.653427
1006155,GIANT BK (OPP),JLN KINRARA 6,3.049758,101.647706
1006169,SJ396 SMK SEKSYEN 4 BK,JLN KINRARA 5A,3.045756,101.645926
1000014,SJ390 PERUMAHAN BK 5,JLN BK 5,3.0431383416948,101.64181376715
1003155,SJ391 SMK SEKSYEN 3 BK (OPP),JLN KINRARA 5,3.039055,101.642649
1000584,SJ392 PERUMAHAN HARMONY (OPP),JLN KINRARA 5,3.037455,101.647072
1002419,SJ393 PERUMAHAN PERMAI,JLN KINRARA 5,3.0374772748177,101.6496461669
1001698,SJ394 IPD SUBANG JAYA,JLN KINRARA 5,3.038108,101.651419
1000879,SJ366 KINRARA GOLF CLUB,JLN KINRARA 6,3.0372347705665,101.6548361739
1000907,SJ367 PERUMAHAN HENING (OPP),JLN KINRARA 6,3.036455,101.658491
1001849,(M) SJ368 PERUMAHAN MELODY (OPP),JLN KINRARA 6,3.036294,101.662527
1001995,SJ369 MELODY KINRARA (OPP),JLN KINRARA 6,3.0360102430403,101.66516950768
1003263,SJ370 SIMFONI KINRARA,JLN KINRARA 6,3.03601,101.666517
1002145,SJ371 PANGSAPURI ENGGANG (OPP),JLN KINRARA 6,3.036118,101.672652
1005055,PARAGON HEIGHTS (OPP),JLN BUKIT INDAH,3.045751,101.658777
1005057,KL2012 PPR PINGGIRAN BUKIT JALIL,JLN IMPIAN INDAH,3.047876,101.653822
1001826,KL1297 LRT SRI PETALING,JLN SRI PETALING,3.061073247671,101.68681418411
1000448,KL1330 ENDAH PARADE (OPP),JLN 1/149E,3.064075,101.695477
1001002,(M) KL1334 ENDAH RIA CONDOMINIUM (OPP),JLN 1/149E,3.064445,101.699577
1003023,"KL1336 ZON G, SRI PETALING (UTARA)",JLN MERAH SILU,3.067735,101.700617
1003032,"KL1304 ZON H, SRI PETALING (UTARA)",JLN PUTERI SENGGANG,3.069583,101.699355
1003031,"KL1305 ZON J, SRI PETALING (UTARA)",JLN PUTERI SENGGANG,3.069403,101.696239
1001113,KL1316 BANK ISLAM SRI PETALING (OPP),JLN MERAH CAGA,3.068498,101.695479
1001110,KL2030 8 PETALING CONDOMINIUM,JLN RADIN,3.066563,101.690511
1003146,KL1327 SMK SRI PETALING,JLN RADIN,3.066578,101.688183
1002204,KL1328 BANDAR BARU SRI PETALING,JLN RADIN,3.0670949316121,101.68613487437
1000913,KL1341 SMK SERI SAUJANA (OPP),JLN 2/149,3.0662869772644,101.68456753492
1006231,HENTIAN UKAY PERDANA,JLN UKAY PERDANA,3.212225,101.778038
1000802,AJ396 PANGSAPURI KAYANGAN,JLN UKAY PERDANA,3.2104389422711,101.77938110922
